iteration,time_ms
1,514.302
2,229.328
3,536.692
4,334.885
5,1371.079
6,553.724
7,233.893
8,234.171
9,230.147
10,229.099
11,232.810
12,233.361
13,237.576
14,240.330
15,597.045
16,232.291
17,232.098
18,329.441
19,238.205
20,534.104
21,236.132
22,234.587
23,230.394
24,1238.756
25,1246.751
26,323.919
27,227.835
28,230.381
29,231.797
30,229.101
31,230.147
32,582.999
33,232.989
34,232.203
35,232.776
36,230.834
37,332.691
38,512.090
39,1258.986
40,229.602
41,325.033
42,231.769
43,231.419
44,231.921
45,230.136
46,229.232
47,235.373
48,580.144
49,232.778
50,240.967
51,232.211
52,228.307
53,228.627
54,520.536
55,231.952
56,235.767
57,229.436
58,1260.118
59,240.116
60,240.060
61,243.076
62,593.312
63,229.935
64,234.708
65,236.963
66,243.980
67,230.477
68,239.421
69,233.592
70,608.334
71,247.498
72,233.490
73,233.743
74,596.832
75,334.177
76,235.759
77,231.381
78,233.464
79,233.341
80,229.731
81,532.569
82,610.265
83,235.285
84,923.383
85,241.342
86,231.954
87,601.981
88,605.638
89,236.853
90,229.915
91,235.683
92,321.034
93,234.708
94,233.690
95,233.414
96,240.137
97,254.289
98,231.504
99,237.514
100,238.701
101,233.125
102,227.246
103,230.382
104,232.030
105,328.826
106,235.034
107,230.780
108,239.429
109,232.478
110,237.238
111,233.932
112,1242.054
113,236.207
114,238.573
115,231.213
116,230.260
117,329.285
118,616.304
119,232.314
120,236.215
121,232.397
122,230.275
123,326.642
124,226.944
125,526.432
126,236.051
127,232.790
128,508.364
129,1254.681
130,226.528
131,231.170
132,658.931
133,1238.394
134,237.724
135,230.855
136,331.142
137,231.776
138,234.932
139,231.528
140,232.410
141,237.278
142,574.746
143,234.462
144,229.667
145,232.976
146,231.894
147,336.339
148,229.630
149,228.267
150,232.403
151,231.902
152,230.626
153,229.724
154,234.527
155,236.125
156,239.084
157,3907.978
158,1251.724
159,232.746
160,1261.350
161,330.360
162,326.967
163,232.655
164,324.141
165,229.668
166,229.363
167,234.203
168,228.937
169,233.149
170,232.467
171,586.456
172,231.705
173,331.210
174,325.451
175,581.803
176,586.657
177,228.471
178,229.895
179,229.449
180,320.753
181,232.431
182,552.776
183,234.141
184,325.331
185,230.442
186,229.751
187,236.967
188,237.794
189,234.984
190,231.664
191,233.383
192,235.373
193,236.455
194,232.411
195,233.470
196,227.780
197,228.133
198,235.608
199,330.497
200,1239.048
201,607.061
202,231.322
203,229.365
204,240.009
205,587.239
206,233.991
207,323.601
208,229.765
209,232.366
210,227.520
211,230.149
212,231.672
213,230.980
214,232.082
215,230.166
216,334.235
217,233.032
218,232.371
219,230.702
220,228.575
221,514.402
222,230.736
223,236.774
224,228.413
225,533.701
226,229.853
227,236.858
228,233.338
229,238.565
230,327.053
231,236.041
232,231.973
233,235.878
234,1241.669
235,526.457
236,228.439
237,231.851
238,934.530
239,229.994
240,252.986
241,229.267
242,1241.391
243,234.265
244,237.506
245,233.773
246,234.354
247,236.525
248,230.693
249,233.177
250,330.372
251,231.167
252,266.400
253,231.713
254,227.665
255,232.778
256,229.576
257,235.104
258,519.359
259,1255.267
260,233.950
261,231.141
262,229.625
263,524.644
264,576.421
265,233.716
266,1237.855
267,1346.656
268,232.379
269,235.110
270,231.819
271,1355.278
272,234.661
273,241.311
274,662.181
275,231.901
276,229.056
277,234.895
278,232.580
279,330.438
280,238.397
281,237.707
282,231.380
283,230.009
284,229.664
285,227.980
286,232.743
287,328.329
288,231.754
289,323.322
290,232.261
291,234.625
292,231.572
293,233.877
294,232.390
295,232.533
296,231.578
297,233.376
298,233.868
299,231.836
