iteration,time_ms
1,28.774
2,23.510
3,25.302
4,16.766
5,19.353
6,17.237
7,17.596
8,15.610
9,18.164
10,17.269
11,18.297
12,23.378
13,19.816
14,21.670
15,20.405
16,17.443
17,18.985
18,16.537
19,16.347
20,17.735
21,18.769
22,27.384
23,19.856
24,17.701
25,18.784
26,17.375
27,17.254
28,16.845
29,16.907
30,17.609
31,18.402
32,22.907
33,20.308
34,18.363
35,16.824
36,17.156
37,17.939
38,19.733
39,15.873
40,18.147
41,19.570
42,21.091
43,19.534
44,17.568
45,21.145
46,16.781
47,16.955
48,17.328
49,19.189
50,18.433
51,18.611
52,25.059
53,16.854
54,18.751
55,17.356
56,16.872
57,14.713
58,17.923
59,15.399
60,16.082
61,15.746
62,15.906
63,24.790
64,15.268
65,16.882
66,15.255
67,16.654
68,16.690
69,16.904
70,15.682
71,16.140
72,18.839
73,25.183
74,18.708
75,17.039
76,17.564
77,17.085
78,17.985
79,18.435
80,16.612
81,15.395
82,16.935
83,24.120
84,15.025
85,17.104
86,16.898
87,17.711
88,18.774
89,17.866
90,15.613
91,16.152
92,17.803
93,17.842
94,16.002
95,18.049
96,16.348
97,15.604
98,16.183
99,16.274
100,15.094
101,16.171
102,18.523
103,22.669
104,15.491
105,17.309
106,16.327
107,16.909
108,19.613
109,17.580
110,15.700
111,16.474
112,17.086
113,16.538
114,16.544
115,18.219
116,15.773
117,15.251
118,15.393
119,16.140
120,14.407
121,15.678
122,19.033
123,16.975
124,15.561
125,16.656
126,15.468
127,14.378
128,15.180
129,14.988
130,14.509
131,15.882
132,25.168
133,17.397
134,15.053
135,15.538
136,15.919
137,15.117
138,14.752
139,16.498
140,15.901
141,16.771
142,25.919
143,21.861
144,15.509
145,17.115
146,15.962
147,19.716
148,15.050
149,17.987
150,16.842
151,19.603
152,20.005
153,21.131
154,19.177
155,17.049
156,16.481
157,16.228
158,16.877
159,16.315
160,17.244
161,17.058
162,19.125
163,33.553
164,18.319
165,20.332
166,19.313
167,18.002
168,18.493
169,17.182
170,19.124
171,16.656
172,26.332
173,19.942
174,21.011
175,18.330
176,18.007
177,19.406
178,17.557
179,17.619
180,16.121
181,15.751
182,25.062
183,20.281
184,18.890
185,18.766
186,15.899
187,19.558
188,21.694
189,18.275
190,16.292
191,19.480
192,21.050
193,26.446
194,19.834
195,19.368
196,18.196
197,16.721
198,18.603
199,16.704
200,15.813
201,17.857
202,29.434
203,18.482
204,17.986
205,16.494
206,17.166
207,16.801
208,16.535
209,15.927
210,18.749
211,15.245
212,19.361
213,18.542
214,16.669
215,17.902
216,17.307
217,18.542
218,17.087
219,16.315
220,17.290
221,19.190
222,29.460
223,18.243
224,17.987
225,19.247
226,16.077
227,16.375
228,16.464
229,17.814
230,17.669
231,17.241
232,19.718
233,23.042
234,17.785
235,16.235
236,17.340
237,17.508
238,17.722
239,18.695
240,18.070
241,18.858
242,19.787
243,26.208
244,17.161
245,15.183
246,16.536
247,17.517
248,16.891
249,14.877
250,15.631
251,17.072
252,19.170
253,20.493
254,16.844
255,17.381
256,16.887
257,16.146
258,16.437
259,18.627
260,16.771
261,15.958
262,26.851
263,16.915
264,15.977
265,15.181
266,15.258
267,16.794
268,15.511
269,16.874
270,16.866
271,15.179
272,19.023
273,23.456
274,17.499
275,16.155
276,17.688
277,18.272
278,16.350
279,19.138
280,18.317
281,15.181
282,19.332
283,21.234
284,19.523
285,17.098
286,16.162
287,17.768
288,16.989
289,16.839
290,17.654
291,18.426
292,21.573
293,18.155
294,18.376
295,19.861
296,18.008
297,15.539
298,16.658
299,17.534
300,16.379
301,15.424
302,20.145
303,21.878
304,16.917
305,17.327
306,17.508
307,15.343
308,15.861
309,21.811
310,17.032
311,16.779
312,20.415
313,28.854
314,21.045
315,18.512
316,18.601
317,19.229
318,17.670
319,20.755
320,17.195
321,19.282
322,22.884
323,21.862
324,17.056
325,18.971
326,16.746
327,17.135
328,17.803
329,20.246
330,16.473
331,18.213
332,16.530
333,26.004
334,15.358
335,15.961
336,16.122
337,17.733
338,16.465
339,17.674
340,18.324
341,17.496
342,17.537
343,19.918
344,18.205
345,16.096
346,19.762
347,17.498
348,19.649
349,19.899
350,17.987
351,17.211
352,19.209
353,24.222
354,17.676
355,17.619
356,16.287
357,17.132
358,17.154
359,19.133
360,16.800
361,16.532
362,19.221
363,27.673
364,19.690
365,16.825
366,15.850
367,19.446
368,18.968
369,20.417
370,21.661
371,17.353
372,26.778
373,20.973
374,21.107
375,18.691
376,19.377
377,17.297
378,20.789
379,18.608
380,23.472
381,19.437
382,20.680
383,20.426
384,21.222
385,18.507
386,18.726
387,18.518
388,18.599
389,16.762
390,17.695
391,17.976
392,27.614
393,20.619
394,17.837
395,17.570
396,18.453
397,19.131
398,16.800
399,17.387
400,16.988
401,19.397
402,20.434
403,23.814
404,19.452
405,15.597
406,17.469
407,15.630
408,15.524
409,17.445
410,17.438
411,18.860
412,22.810
413,20.020
414,16.844
415,18.232
416,17.858
417,16.778
418,17.025
419,17.315
420,17.730
421,16.359
422,19.941
423,28.551
424,16.182
425,16.108
426,16.580
427,16.162
428,16.093
429,16.883
430,17.959
431,15.925
432,17.085
433,25.622
434,19.394
435,18.986
436,18.087
437,16.778
438,18.970
439,16.360
440,16.537
441,17.850
442,20.999
443,24.236
444,17.433
445,16.685
446,19.328
447,19.877
448,18.508
449,19.686
450,16.410
451,18.108
452,26.042
453,17.073
454,17.256
455,17.711
456,15.868
457,16.571
458,17.518
459,16.709
460,18.781
461,18.208
462,21.595
463,26.193
464,15.942
465,16.319
466,16.946
467,17.560
468,15.851
469,18.024
470,18.356
471,19.517
472,22.395
473,21.883
474,16.312
475,17.530
476,18.885
477,17.580
478,15.804
479,22.476
480,17.561
481,18.803
482,22.137
483,21.250
484,20.643
485,17.764
486,20.336
487,19.780
488,17.649
489,20.215
490,18.099
491,16.745
492,17.354
493,20.752
494,17.239
495,17.073
496,15.789
497,19.086
498,18.772
499,16.869
500,18.039
