iteration,time_ms
379,7.300
380,7.348
381,7.353
382,7.313
383,7.496
384,7.337
385,7.538
386,7.521
387,7.627
388,7.609
389,7.669
390,7.625
391,7.547
392,7.339
393,7.330
394,7.327
395,7.337
396,7.518
397,7.303
398,7.488
399,7.411
400,7.401
401,7.552
402,7.449
403,7.354
404,7.333
405,7.287
406,7.286
407,7.194
408,7.411
409,7.683
410,7.604
411,7.616
412,7.712
413,7.472
414,7.369
415,7.590
416,7.335
417,7.294
418,7.331
419,7.265
420,7.544
421,7.386
422,7.748
423,7.636
424,7.720
425,7.650
426,7.499
427,7.296
428,7.363
429,7.259
430,7.257
431,7.379
432,7.271
433,7.271
434,7.232
435,7.524
436,7.620
437,7.677
438,7.409
439,7.279
440,7.304
441,7.387
442,7.550
443,7.529
444,7.424
445,7.557
446,7.520
447,7.736
448,7.314
449,7.207
450,7.199
451,7.282
452,7.475
453,7.473
454,7.404
455,7.336
456,7.336
457,7.479
458,7.294
459,7.405
460,7.205
461,7.210
462,7.173
463,7.279
464,7.187
465,7.327
466,7.225
467,7.440
468,7.394
469,7.486
470,7.405
471,7.210
472,7.318
473,7.141
474,7.244
475,7.152
476,7.146
477,7.182
478,7.198
479,7.622
480,7.220
481,7.351
482,7.173
483,7.105
484,7.110
485,7.115
486,7.097
487,7.149
488,7.146
489,7.142
490,7.403
491,7.364
492,7.660
493,7.461
494,7.395
495,7.297
496,7.325
497,7.162
498,7.196
499,7.224
500,7.308
