iteration,time_ms
1,116.112
2,117.192
3,115.625
4,115.921
5,115.834
6,116.304
7,116.049
8,115.929
9,116.076
10,116.769
11,116.344
12,117.251
13,115.774
14,115.929
15,116.384
16,116.104
17,116.205
18,116.452
19,116.039
20,116.047
21,116.084
22,116.475
23,115.816
24,116.165
25,116.700
26,116.226
27,116.057
28,116.306
29,115.885
30,116.085
31,116.199
32,116.809
33,115.882
34,117.619
35,116.272
36,116.107
37,116.697
38,116.219
39,115.951
40,116.005
41,116.151
42,115.824
43,116.051
44,115.847
45,115.943
46,116.183
47,116.359
48,116.106
49,116.009
50,116.153
51,116.089
52,116.069
53,116.069
54,115.990
55,116.114
56,116.041
57,116.207
58,115.885
59,116.133
60,116.016
61,116.056
62,116.067
63,115.996
64,116.006
65,115.921
66,116.110
67,115.928
68,116.093
69,116.058
70,116.110
71,115.872
72,116.038
73,115.742
74,116.042
75,115.936
76,116.029
77,116.066
78,116.095
79,116.212
80,115.994
81,116.204
82,116.214
83,115.905
84,115.950
85,162.635
86,115.846
87,115.789
88,116.085
89,116.048
90,116.013
91,115.901
92,116.017
93,116.026
94,115.832
95,115.965
96,116.378
97,116.167
98,116.067
99,115.934
100,115.943
101,116.224
102,115.976
103,116.124
104,115.986
105,116.636
106,116.132
107,116.037
108,116.626
109,116.116
110,115.971
111,117.049
112,116.028
113,115.776
114,116.192
115,115.993
116,116.200
117,116.058
118,115.958
119,115.897
120,115.893
121,116.027
122,115.888
123,116.030
124,115.894
125,116.095
126,116.069
127,115.792
128,116.246
129,116.355
130,117.430
131,116.067
132,115.911
133,116.589
134,116.567
135,116.233
136,116.097
137,115.917
138,115.975
139,116.788
140,116.087
141,116.048
142,117.117
143,116.772
144,116.123
145,116.086
146,115.902
147,115.984
148,116.158
149,116.337
150,115.912
151,116.308
152,116.428
153,115.759
154,115.969
155,115.830
156,116.827
157,116.330
158,115.919
159,115.879
160,116.010
161,115.795
162,116.027
163,116.408
164,116.573
165,115.927
166,115.863
167,116.780
168,115.770
169,116.211
170,115.837
171,117.893
172,117.025
173,116.050
174,115.856
175,116.249
176,116.113
177,115.944
178,117.351
179,116.418
180,115.724
181,116.868
182,116.102
183,116.038
184,116.064
185,116.349
186,116.560
187,115.908
188,116.713
189,116.014
190,116.108
191,116.016
192,115.977
193,116.158
194,116.698
195,116.549
196,117.896
197,116.525
198,116.175
199,115.985
200,116.419
201,116.108
202,116.191
203,116.235
204,115.764
205,116.528
206,115.836
207,116.911
208,115.812
209,115.687
210,116.431
211,1121.234
212,116.342
213,116.333
214,116.150
215,116.159
216,116.110
217,115.999
218,116.046
219,116.557
220,116.330
221,116.150
222,116.031
223,116.039
224,115.906
225,115.989
226,116.228
227,116.234
228,115.967
229,116.044
230,116.131
231,116.049
232,115.946
233,116.508
234,115.982
235,116.031
236,115.856
237,116.240
238,119.985
239,120.583
240,118.433
241,116.117
242,116.163
243,116.261
244,116.161
245,116.516
246,115.998
247,115.823
248,115.924
249,116.058
250,115.928
251,115.911
252,116.076
253,115.981
254,115.859
255,115.928
256,115.788
257,116.063
258,116.190
259,115.930
260,116.011
261,116.039
262,116.161
263,116.260
264,116.007
265,116.490
266,116.046
267,116.091
268,115.881
269,115.940
270,116.491
271,116.282
272,116.323
273,116.240
274,116.092
275,116.041
276,115.965
277,116.028
278,116.172
279,115.737
280,115.910
281,116.547
282,115.973
283,115.975
284,116.155
285,116.035
286,116.446
287,115.967
288,116.178
289,115.789
290,116.269
291,115.943
292,116.147
293,115.964
294,116.055
295,115.926
296,116.056
297,116.094
298,116.019
299,116.089
300,115.981
301,115.965
302,116.033
303,116.459
304,116.028
305,116.128
306,116.018
307,116.189
308,116.038
309,116.008
310,115.907
311,116.147
312,116.067
313,116.137
314,116.285
315,115.928
316,115.860
317,116.604
318,117.104
319,115.945
320,116.099
321,116.146
322,116.026
323,115.929
324,115.992
325,116.209
326,116.394
327,116.424
328,115.919
329,116.061
330,116.855
331,115.787
332,117.161
333,115.875
334,116.173
335,116.549
336,115.887
337,115.968
338,116.504
339,116.542
340,115.989
341,115.944
342,116.051
343,115.912
344,116.063
345,116.211
346,116.458
347,115.975
348,115.912
349,116.020
350,115.927
351,115.930
352,115.887
353,115.782
354,116.102
355,115.965
356,116.073
357,116.012
358,115.872
359,116.099
360,116.091
361,116.028
362,116.051
363,116.117
364,116.084
365,115.949
366,116.149
367,116.909
368,117.586
369,115.725
370,117.978
371,116.276
372,115.883
373,116.279
374,116.195
375,116.053
376,116.063
377,115.984
378,115.964
379,116.097
380,116.286
381,116.059
382,116.085
383,116.670
384,116.675
385,115.973
386,116.105
387,115.931
388,115.875
389,115.931
390,115.867
391,115.839
392,116.011
393,116.162
394,115.768
395,115.894
396,116.098
397,116.050
398,116.914
399,116.298
400,115.951
401,115.824
402,115.668
403,116.731
404,115.887
405,115.949
406,115.938
407,116.426
408,116.518
409,115.810
410,115.995
411,116.048
412,115.906
413,116.878
414,115.824
415,116.135
416,115.728
417,116.855
418,115.942
419,116.507
420,115.716
421,116.320
422,116.331
423,116.576
424,162.188
425,116.034
426,116.027
427,115.763
428,115.828
429,116.026
430,115.897
431,116.142
432,116.356
433,115.802
434,116.115
435,115.960
436,115.714
437,115.730
438,116.123
439,115.982
440,116.172
441,116.272
442,116.665
443,116.116
444,116.855
445,1116.555
446,116.421
447,115.928
448,116.247
449,116.588
450,116.048
451,116.118
452,116.086
453,115.849
454,115.879
455,116.040
456,115.943
457,116.018
458,116.078
459,116.199
460,115.931
461,115.720
462,115.942
463,116.479
464,115.960
465,116.454
466,116.076
467,116.055
468,116.174
469,116.206
470,116.018
471,116.866
472,116.055
473,115.942
474,115.922
475,115.959
476,115.946
477,116.271
478,116.019
479,115.993
480,116.356
481,116.187
482,115.968
483,115.839
484,116.189
485,116.208
486,115.867
487,115.943
488,115.878
489,115.754
