iteration,time_ms
1,17.027
2,15.480
3,12.914
4,11.078
5,10.593
6,11.279
7,11.261
8,10.577
9,10.124
10,10.415
11,10.122
12,15.757
13,19.160
14,12.136
15,11.188
16,11.440
17,11.472
18,10.887
19,11.230
20,11.434
21,10.517
22,11.593
23,21.132
24,11.846
25,10.678
26,10.946
27,10.761
28,10.076
29,10.592
30,11.416
31,11.396
32,10.817
33,15.248
34,12.588
35,15.169
36,14.202
37,12.064
38,10.089
39,12.092
40,10.406
41,10.094
42,12.252
43,15.728
44,15.837
45,11.529
46,10.975
47,11.416
48,11.178
49,10.503
50,10.402
51,10.326
52,10.697
53,18.155
54,12.679
55,10.759
56,10.618
57,10.576
58,10.733
59,11.514
60,11.031
61,12.144
62,10.257
63,15.846
64,11.861
65,10.875
66,10.603
67,11.134
68,10.575
69,10.636
70,11.503
71,10.961
72,10.092
73,15.479
74,13.761
75,11.436
76,13.077
77,10.312
78,10.769
79,10.629
80,10.553
81,11.705
82,10.906
83,15.949
84,16.026
85,10.129
86,11.787
87,10.720
88,10.949
89,10.827
90,11.060
91,11.225
92,12.177
93,20.051
94,11.609
95,12.153
96,11.535
97,10.287
98,10.793
99,10.387
100,10.786
101,16.038
102,16.247
103,22.724
104,11.322
105,12.139
106,11.596
107,10.740
108,10.783
109,22.204
110,11.546
111,11.470
112,11.965
113,21.289
114,10.737
115,10.472
116,11.666
117,10.492
118,10.632
119,11.518
120,11.393
121,10.654
122,10.026
123,16.078
124,14.758
125,10.346
126,10.464
127,10.599
128,10.636
129,10.074
130,11.004
131,10.254
132,11.213
133,12.114
134,20.379
135,11.322
136,11.365
137,13.402
138,10.808
139,10.714
140,10.183
141,10.580
142,10.735
143,15.099
144,11.899
145,11.009
146,10.650
147,23.602
148,11.844
149,10.415
150,10.171
151,10.925
152,11.038
153,12.326
154,14.405
155,12.195
156,10.981
157,10.867
158,10.042
159,11.049
160,10.690
161,11.275
162,12.321
163,21.360
164,10.867
165,11.119
166,11.720
167,11.638
168,11.618
169,10.154
170,10.344
171,10.657
172,9.987
173,13.581
174,12.424
175,10.399
176,9.929
177,9.486
178,9.777
179,10.126
180,9.852
181,10.146
182,10.511
183,13.957
184,10.423
185,9.827
186,13.087
187,11.684
188,10.789
189,10.694
190,10.057
191,10.441
192,10.289
193,15.020
194,11.299
195,11.174
196,10.090
197,10.319
198,9.662
199,9.757
200,9.970
201,10.986
202,10.286
203,10.385
204,21.059
205,12.091
206,11.941
207,12.103
208,11.643
209,12.431
210,12.367
211,12.702
212,14.688
213,14.442
214,12.418
215,12.097
216,11.439
217,11.164
218,13.608
219,12.594
220,11.017
221,11.875
222,11.227
223,18.856
224,13.267
225,12.714
226,15.511
227,15.488
228,12.113
229,10.510
230,12.200
231,11.556
232,11.460
233,15.281
234,16.393
235,10.479
236,10.737
237,11.384
238,10.318
239,10.164
240,10.691
241,10.341
242,10.992
243,18.694
244,11.097
245,10.664
246,10.797
247,10.662
248,10.800
249,9.910
250,10.644
251,10.553
252,12.591
253,14.420
254,19.804
255,10.365
256,10.990
257,11.139
258,11.115
259,22.539
260,10.513
261,10.783
262,11.580
263,25.133
264,10.861
265,10.489
266,9.703
267,10.586
268,11.431
269,10.839
270,10.279
271,10.280
272,10.511
273,18.739
274,11.479
275,10.872
276,10.926
277,10.257
278,10.546
279,10.710
280,11.245
281,11.407
282,12.825
283,13.762
284,11.307
285,11.824
286,10.918
287,15.805
288,16.832
289,13.885
290,10.233
291,11.067
292,10.566
293,17.457
294,12.693
295,10.804
296,12.210
297,14.674
298,11.490
299,10.636
300,11.634
301,13.270
302,13.512
303,14.308
304,12.244
305,10.096
306,10.773
307,10.762
308,11.639
309,10.649
310,10.643
311,10.931
312,10.933
313,16.640
314,11.063
315,10.970
316,11.194
317,12.951
318,12.016
319,13.068
320,10.872
321,9.845
322,10.112
323,12.279
324,17.942
325,12.953
326,11.505
327,10.862
328,10.921
329,14.515
330,11.079
331,10.350
332,10.761
333,15.221
334,13.154
335,20.393
336,11.757
337,10.579
338,10.970
339,10.892
340,15.353
341,14.105
342,15.037
343,16.023
344,10.235
345,10.342
346,10.277
347,10.874
348,10.021
349,9.969
350,10.256
351,10.134
352,14.257
353,15.539
354,17.027
355,10.427
356,12.330
357,10.994
358,10.221
359,10.771
360,11.676
361,10.798
362,10.355
363,15.751
364,11.992
365,11.543
366,10.423
367,10.318
368,11.650
369,11.423
370,10.363
371,10.602
372,11.230
373,14.490
374,14.525
375,10.447
376,10.245
377,10.452
378,13.237
379,10.648
380,9.826
381,10.385
382,9.908
383,13.728
384,19.271
385,11.013
386,10.776
387,13.208
388,11.171
389,11.869
390,11.214
391,11.141
392,11.409
393,17.523
394,12.790
395,11.780
396,11.737
397,11.757
398,10.706
399,11.080
400,10.173
401,10.330
402,10.702
403,13.400
404,12.580
405,11.297
406,10.759
407,11.234
408,12.936
409,14.897
410,12.328
411,11.398
412,14.899
413,15.543
414,11.090
415,11.860
416,10.901
417,11.656
418,10.190
419,10.453
420,10.687
421,10.386
422,10.578
423,15.731
424,14.022
425,11.722
426,12.613
427,13.969
428,12.372
429,10.337
430,10.894
431,10.891
432,10.643
433,12.831
434,17.068
435,10.722
436,9.876
437,9.636
438,10.359
439,9.811
440,10.093
441,9.915
442,9.638
443,9.740
444,19.772
445,11.204
446,10.623
447,20.068
448,12.817
449,11.630
450,16.753
451,10.951
452,10.023
453,15.447
454,14.210
455,12.650
456,12.928
457,12.125
458,11.660
459,10.858
460,11.682
461,10.101
462,11.136
463,11.848
464,13.131
465,10.766
466,11.000
467,11.074
468,10.683
469,10.125
470,11.362
471,10.241
472,10.594
473,16.378
474,12.271
475,10.603
476,10.625
477,9.590
478,10.567
479,11.334
480,11.475
481,10.359
482,10.817
483,13.080
484,17.121
485,14.746
486,11.957
487,10.884
488,12.194
489,10.526
490,10.511
491,10.087
492,10.605
493,13.599
494,16.152
495,10.626
496,9.966
497,10.514
498,10.306
499,11.108
500,9.733
