iteration,time_ms
1,20.684
2,28.219
3,20.202
4,17.931
5,17.164
6,19.498
7,25.720
8,30.261
9,20.511
10,18.142
11,19.043
12,20.312
13,19.743
14,25.405
15,18.583
16,18.118
17,20.076
18,20.153
19,20.221
20,19.794
21,18.231
22,22.537
23,24.765
24,21.336
25,17.393
26,19.084
27,21.123
28,18.722
29,19.147
30,16.507
31,18.491
32,26.496
33,19.468
34,23.264
35,18.178
36,18.256
37,17.036
38,17.235
39,17.939
40,17.719
41,16.550
42,29.751
43,20.240
44,18.030
45,18.613
46,18.192
47,17.634
48,20.948
49,18.304
50,19.350
51,21.733
52,30.292
53,16.884
54,17.019
55,15.929
56,17.115
57,16.265
58,18.295
59,28.347
60,18.886
61,16.114
62,20.316
63,19.832
64,17.410
65,19.210
66,17.991
67,16.623
68,19.920
69,17.226
70,17.957
71,17.911
72,18.149
73,21.168
74,19.548
75,19.279
76,22.225
77,19.197
78,16.865
79,16.459
80,17.004
81,15.975
82,18.654
83,27.499
84,18.105
85,16.280
86,25.606
87,16.683
88,17.654
89,16.677
90,19.025
91,16.698
92,24.618
93,20.320
94,17.967
95,18.296
96,17.182
97,18.554
98,18.670
99,19.000
100,19.991
101,17.076
102,18.097
103,25.665
104,16.088
105,17.325
106,18.642
107,18.150
108,16.149
109,16.858
110,16.686
111,16.815
112,18.731
113,27.112
114,25.269
115,19.635
116,17.520
117,18.639
118,16.960
119,17.445
120,19.687
121,19.615
122,24.411
123,19.497
124,17.723
125,17.054
126,16.401
127,16.487
128,18.874
129,16.478
130,17.443
131,19.500
132,25.871
133,21.217
134,20.309
135,17.411
136,18.703
137,17.227
138,23.116
139,20.896
140,34.871
141,16.243
142,20.601
143,18.647
144,18.846
145,17.950
146,16.702
147,15.920
148,18.775
149,16.366
150,20.063
151,18.438
152,23.515
153,19.810
154,15.022
155,15.901
156,16.630
157,18.051
158,16.666
159,17.234
160,19.324
161,16.896
162,19.515
163,17.712
164,17.503
165,26.398
166,20.694
167,18.994
168,19.379
169,19.358
170,18.775
171,20.362
172,24.192
173,18.506
174,19.638
175,20.087
176,18.534
177,18.467
178,18.248
179,19.090
180,17.751
181,19.675
182,23.166
183,24.016
184,17.050
185,17.244
186,19.699
187,17.779
188,18.965
189,27.600
190,23.166
191,22.048
192,31.501
193,19.236
194,21.843
195,18.026
196,18.230
197,18.727
198,18.441
199,16.135
200,18.883
201,17.732
202,21.035
203,21.540
204,17.681
205,16.536
206,18.537
207,19.775
208,18.241
209,18.674
210,18.724
211,19.217
212,28.805
213,21.034
214,24.714
215,19.461
216,16.906
217,19.315
218,19.366
219,20.748
220,17.130
221,20.679
222,20.452
223,18.077
224,19.515
225,18.568
226,17.237
227,15.262
228,19.551
229,17.047
230,18.685
231,18.330
232,23.629
233,19.856
234,17.759
235,21.787
236,18.375
237,19.351
238,20.520
239,19.446
240,22.998
241,17.883
242,20.980
243,18.072
244,20.198
245,18.094
246,18.907
247,18.382
248,16.275
249,16.724
250,17.484
251,16.311
252,20.923
253,20.635
254,19.153
255,19.259
256,17.366
257,16.478
258,21.593
259,16.351
260,16.105
261,16.206
262,15.858
263,25.085
264,19.690
265,15.643
266,26.824
267,16.572
268,15.650
269,17.374
270,19.546
271,19.797
272,33.174
273,17.255
274,17.644
275,16.581
276,17.298
277,18.128
278,18.669
279,15.429
280,16.912
281,19.306
282,22.307
283,20.623
284,16.918
285,17.676
286,19.402
287,16.648
288,16.555
289,16.471
290,15.981
291,15.734
292,20.246
293,31.115
294,18.026
295,16.723
296,16.114
297,16.343
298,17.844
299,19.328
300,19.261
301,18.567
302,23.365
303,21.689
304,17.783
305,18.100
306,17.508
307,18.712
308,20.176
309,21.061
310,17.612
311,18.685
312,20.586
313,24.733
314,17.806
315,17.633
316,19.760
317,20.479
318,19.220
319,19.349
320,18.176
321,16.875
322,19.413
323,23.401
324,18.579
325,17.369
326,16.810
327,18.672
328,20.349
329,17.002
330,20.518
331,16.158
332,20.810
333,19.455
334,18.434
335,20.334
336,17.177
337,17.389
338,18.900
339,19.928
340,15.994
341,21.348
342,23.994
343,19.832
344,20.071
345,16.728
346,19.081
347,18.221
348,20.596
349,16.808
350,21.157
351,18.589
352,19.201
353,28.065
354,18.044
355,21.884
