iteration,time_ms
1,131.841
2,129.621
3,125.786
4,126.959
5,127.865
6,125.721
7,125.163
8,125.003
9,125.586
10,128.496
11,124.871
12,123.820
13,131.987
14,126.447
15,128.174
16,125.994
17,129.763
18,123.751
19,128.642
20,126.273
21,126.163
22,128.153
23,125.911
24,128.790
25,125.224
26,125.003
27,124.473
28,126.962
29,130.960
30,135.031
31,134.447
32,126.466
33,129.991
34,134.887
35,129.119
36,145.330
37,126.938
38,136.009
39,128.401
40,136.472
41,135.975
42,132.855
43,131.606
44,129.099
45,130.860
46,130.255
47,139.391
48,128.421
49,141.113
50,139.304
51,154.290
52,133.434
53,145.167
54,145.639
55,139.378
56,133.951
57,132.150
58,131.353
59,129.261
60,128.450
61,132.768
62,131.920
63,129.206
64,128.406
65,131.200
66,125.692
67,130.022
68,133.622
69,145.560
70,144.742
71,136.946
72,129.655
73,129.817
74,135.611
75,140.994
76,140.463
77,132.556
78,140.770
79,133.928
80,132.836
81,136.079
82,139.985
83,137.131
84,138.874
85,135.856
86,144.306
87,137.796
88,147.474
89,136.134
90,132.350
91,138.715
92,140.228
93,142.896
94,139.748
95,137.528
96,139.066
97,145.805
98,129.118
99,132.889
100,127.673
101,133.518
102,132.520
103,131.148
104,132.618
105,132.897
106,134.257
107,142.940
108,156.599
109,140.279
110,136.259
111,134.339
112,135.793
113,130.493
114,130.845
115,131.367
116,130.829
117,129.452
118,127.225
119,129.441
120,126.258
121,126.806
122,125.481
123,130.266
124,130.965
125,132.300
126,129.413
127,125.276
128,125.903
129,129.628
130,132.863
131,133.159
132,133.030
133,128.856
134,125.769
135,127.515
136,129.803
137,130.996
138,132.918
139,131.904
140,130.750
141,128.791
142,126.774
143,128.774
144,130.242
145,128.491
146,129.080
147,128.441
148,127.387
149,128.064
150,133.137
151,149.468
152,148.079
153,140.056
154,130.072
155,130.577
156,131.758
157,129.064
158,127.371
159,126.140
160,127.492
161,129.511
162,130.591
163,128.743
164,128.448
165,126.606
166,130.342
167,132.047
168,126.292
169,164.191
170,147.005
171,152.425
172,177.449
173,129.831
174,131.598
175,127.805
176,131.892
177,126.819
178,129.339
179,126.417
180,128.745
181,130.075
182,125.612
183,135.525
184,132.000
185,137.578
186,155.241
187,150.764
188,133.355
189,132.423
190,128.459
191,131.685
192,130.029
193,146.066
194,133.189
195,126.417
196,129.880
197,124.919
198,127.172
199,126.994
200,128.630
201,128.327
202,128.152
203,127.701
204,132.201
205,134.404
206,128.747
207,129.497
208,127.822
209,128.598
210,127.661
211,130.823
212,125.551
213,133.101
214,127.965
215,128.270
216,126.495
217,129.623
218,131.499
219,136.290
220,132.668
221,135.430
222,127.251
223,132.282
224,131.185
225,126.977
226,132.508
227,130.228
228,126.953
229,127.846
230,135.952
231,146.322
232,137.444
233,138.378
234,133.857
235,133.479
236,130.422
237,129.803
238,130.300
239,127.854
240,130.839
241,128.775
242,130.031
243,128.951
244,130.564
245,123.182
246,127.334
247,127.746
248,127.562
249,129.132
250,129.856
251,130.873
252,133.379
253,132.546
254,132.747
255,131.856
256,127.934
257,129.253
258,131.362
259,131.490
260,130.502
261,129.503
262,130.478
263,128.852
