iteration,time_ms
1,13.481
2,19.190
3,16.575
4,11.274
5,11.816
6,12.020
7,12.143
8,10.490
9,11.026
10,12.016
11,11.765
12,11.165
13,14.974
14,13.237
15,11.519
16,11.481
17,11.060
18,10.891
19,10.579
20,10.921
21,11.194
22,10.501
23,15.690
24,13.200
25,11.960
26,10.526
27,10.680
28,11.728
29,11.427
30,11.381
31,10.807
32,12.409
33,17.018
34,11.663
35,11.536
36,10.760
37,15.085
38,13.241
39,11.593
40,10.854
41,11.769
42,12.144
43,20.419
44,12.287
45,11.060
46,10.681
47,11.829
48,10.659
49,19.336
50,12.552
51,10.602
52,10.733
53,18.712
54,12.390
55,11.804
56,10.349
57,10.774
58,10.926
59,10.709
60,11.035
61,11.872
62,11.397
63,15.212
64,13.201
65,11.408
66,10.872
67,11.482
68,11.773
69,10.287
70,10.739
71,10.614
72,11.762
73,11.664
74,19.257
75,15.184
76,13.059
77,10.979
78,10.663
79,11.638
80,11.701
81,12.133
82,11.114
83,16.610
84,15.914
85,11.693
86,11.639
87,11.931
88,12.204
89,11.978
90,11.525
91,11.617
92,13.595
93,18.720
94,12.256
95,10.656
96,11.881
97,11.271
98,11.338
99,11.670
100,12.920
101,12.949
102,13.049
103,24.393
104,10.619
105,11.052
106,11.531
107,12.764
108,11.103
109,13.271
110,17.596
111,12.410
112,10.465
113,12.084
114,23.237
115,13.299
116,12.744
117,12.688
118,11.501
119,11.445
120,10.913
121,12.190
122,12.014
123,21.407
124,12.865
125,11.506
126,12.335
127,12.043
128,11.185
129,11.151
130,12.375
131,10.838
132,14.656
133,15.948
134,12.849
135,12.993
136,12.460
137,12.898
138,11.944
139,12.967
140,12.701
141,12.576
142,30.087
143,16.561
144,18.319
145,11.335
146,11.209
147,11.531
148,12.351
149,10.955
150,10.957
151,11.355
152,11.694
153,14.674
154,14.076
155,12.158
156,11.407
157,11.386
158,11.438
159,11.235
160,11.262
161,14.155
162,11.514
163,14.886
164,13.358
165,12.154
166,12.396
167,10.830
168,14.275
169,11.304
170,10.713
171,10.829
172,10.878
173,25.117
174,11.479
175,11.850
176,11.450
177,11.365
178,12.005
179,15.319
180,13.141
181,17.777
182,11.958
183,14.578
184,11.844
185,11.044
186,11.501
187,11.359
188,11.930
189,10.926
190,11.379
191,11.194
192,11.131
193,22.067
194,11.766
195,11.586
196,12.109
197,11.953
198,10.223
199,11.080
200,11.602
201,10.450
202,11.649
203,14.036
204,15.017
205,12.822
206,11.657
207,12.714
208,12.323
209,12.662
210,11.135
211,11.330
212,14.360
213,15.097
214,12.669
215,24.766
216,12.789
217,11.497
218,11.741
219,11.245
220,13.760
221,11.841
222,11.295
223,17.825
224,12.479
225,10.821
226,12.228
227,11.406
228,10.656
229,10.425
230,11.034
231,11.285
232,12.168
233,12.341
234,18.229
235,12.053
236,10.669
237,14.429
238,11.987
239,11.537
240,11.032
241,12.297
242,13.326
243,14.180
244,13.086
245,12.227
246,11.523
247,11.686
248,10.987
249,11.275
250,11.089
251,11.237
252,10.126
253,14.498
254,13.020
255,12.007
256,11.065
257,11.710
258,11.011
259,11.205
260,10.860
261,11.309
262,13.183
263,15.821
264,13.182
265,11.831
266,12.015
267,11.431
268,10.373
269,11.345
270,11.155
271,12.301
272,11.382
273,18.193
274,12.873
275,10.558
276,13.007
277,11.802
278,11.204
279,10.937
280,11.090
281,12.394
282,13.805
283,15.851
284,13.205
285,11.908
286,12.360
287,11.272
288,11.242
289,29.457
290,17.145
291,11.997
292,11.588
293,18.152
294,11.760
295,11.855
296,10.987
297,12.107
298,11.241
299,11.202
300,11.460
301,11.275
302,11.655
303,13.380
304,11.431
305,11.537
306,11.459
307,10.799
308,10.501
309,10.788
310,10.736
311,12.044
312,10.663
313,18.845
314,14.264
315,11.569
316,11.130
317,11.440
318,10.821
319,12.095
320,11.529
321,10.923
322,12.012
323,20.699
324,23.663
325,11.236
326,11.461
327,12.142
328,10.755
329,10.954
330,11.011
331,10.467
332,11.547
333,11.437
334,17.084
335,13.422
336,12.679
337,13.989
338,13.757
339,13.285
340,12.393
341,13.371
342,16.224
343,14.947
344,16.576
345,15.734
346,14.551
347,12.099
348,12.502
349,10.683
350,13.061
351,12.074
352,15.382
353,13.385
354,12.364
355,11.889
356,11.420
357,17.048
358,12.154
359,11.347
360,12.228
361,13.694
362,18.822
363,15.222
364,11.884
365,11.193
366,11.178
367,11.359
368,11.204
369,11.439
370,12.369
371,12.178
372,15.401
373,13.657
374,13.394
375,13.806
376,10.800
377,11.256
378,11.050
379,11.079
380,11.099
381,11.057
382,10.876
383,15.045
384,16.156
385,11.837
386,12.269
387,11.276
388,10.983
389,11.027
390,11.056
391,13.778
392,15.106
393,14.319
394,18.171
395,19.549
396,11.057
397,11.957
398,11.693
399,10.454
400,10.281
401,11.490
402,11.491
403,17.112
404,26.113
405,11.492
406,12.178
407,11.466
408,12.141
409,11.179
410,10.918
411,10.652
412,10.409
413,28.680
414,11.606
415,11.679
416,11.679
417,11.124
418,11.143
419,11.496
420,11.166
421,10.418
422,11.744
423,15.749
424,12.892
425,11.298
426,11.187
427,11.388
428,16.710
429,13.692
430,11.310
431,11.096
432,11.309
433,18.983
434,13.990
435,11.669
436,11.876
437,10.454
438,10.745
439,10.943
440,12.607
441,11.427
442,11.747
443,16.775
444,12.256
445,12.406
446,12.522
447,10.747
448,10.988
449,10.730
450,11.549
451,11.882
452,11.126
453,15.969
454,13.135
455,11.284
456,10.795
457,11.124
458,13.679
459,10.955
460,10.588
461,11.002
462,11.396
463,12.603
464,16.785
465,20.761
466,13.250
467,11.943
468,12.929
469,12.373
470,11.575
471,11.407
472,13.416
473,24.571
474,12.036
475,12.028
476,12.290
477,11.231
478,10.879
479,11.964
480,11.545
481,11.332
482,11.733
483,18.778
484,14.297
485,11.184
486,13.182
487,12.955
488,12.026
489,11.337
490,11.497
491,11.184
492,11.177
493,12.522
494,14.395
495,12.197
496,13.069
497,12.745
498,12.184
499,12.213
500,32.840
