iteration,time_ms
1,133.541
2,124.097
3,126.240
4,129.551
5,123.368
6,127.726
7,127.864
8,127.754
9,123.745
10,124.231
11,124.576
12,124.204
13,123.355
14,124.572
15,126.329
16,121.550
17,126.340
18,130.683
19,125.023
20,124.987
21,125.378
22,121.499
23,124.178
24,122.861
25,124.831
26,124.662
27,123.327
28,124.503
29,127.934
30,125.994
31,126.747
32,124.364
33,124.719
34,127.516
35,126.373
36,123.056
37,123.049
38,123.046
39,122.913
40,124.786
41,124.615
42,123.122
43,122.357
44,123.059
45,120.068
46,127.551
47,120.331
48,121.153
49,124.113
50,120.924
51,131.032
52,130.425
53,120.964
54,121.266
55,120.406
56,122.457
57,121.991
58,127.097
59,123.912
60,130.377
61,124.380
62,121.682
63,124.578
64,121.822
65,123.449
66,123.264
67,123.527
68,125.142
69,121.030
70,121.595
71,120.440
72,121.324
73,121.583
74,122.797
75,124.119
76,123.219
77,126.006
78,123.296
79,122.503
80,124.153
81,122.985
82,122.991
83,123.121
84,122.518
85,124.788
86,124.751
87,122.328
88,127.224
89,126.328
90,127.643
91,124.500
92,125.515
93,121.407
94,122.316
95,122.520
96,365.104
97,122.810
98,125.725
99,127.549
100,124.830
101,123.793
102,126.420
103,125.513
104,126.803
105,125.510
106,123.216
107,121.839
108,123.884
109,122.496
110,124.002
111,127.951
112,123.339
113,124.384
114,128.897
115,122.451
116,125.119
117,129.250
118,123.565
119,124.523
120,122.669
121,125.439
122,124.183
123,123.746
124,125.011
125,129.048
126,123.319
127,126.712
128,172.134
129,124.683
130,126.038
131,122.730
132,124.924
133,123.552
134,122.403
135,126.042
136,124.045
137,121.719
138,122.229
139,122.252
140,124.263
141,123.104
142,127.071
143,125.237
144,122.748
145,125.675
146,124.597
147,127.382
148,122.321
149,124.348
150,124.385
151,126.116
152,124.815
153,124.041
154,121.526
155,124.072
156,125.986
157,125.811
158,122.847
159,125.948
160,123.776
161,123.763
162,121.922
163,122.751
164,123.599
165,126.787
166,128.834
167,128.564
168,124.033
169,124.166
170,125.809
171,126.246
172,125.953
173,122.622
174,123.081
175,124.246
176,125.870
177,125.348
178,124.997
179,121.857
180,126.411
181,121.657
182,127.161
183,128.331
184,127.832
185,125.335
186,122.879
187,124.781
188,123.674
189,124.725
190,126.443
191,120.824
192,124.473
193,124.269
194,123.779
195,123.589
196,123.489
197,124.241
198,124.654
199,126.430
200,131.279
201,125.381
202,123.740
203,127.665
204,123.938
205,125.829
206,125.116
207,125.844
208,124.733
209,126.641
210,123.937
211,126.100
212,126.133
213,1157.272
214,126.160
215,122.755
216,124.552
217,124.503
218,123.281
219,126.189
220,123.390
221,127.053
222,127.635
223,127.408
224,124.189
225,123.833
226,127.795
227,127.456
228,122.787
229,125.792
230,124.690
231,122.493
232,124.106
233,125.612
234,125.105
235,124.819
236,122.706
237,124.007
238,124.492
239,124.972
240,128.383
241,124.792
242,126.956
243,128.610
244,127.092
245,123.981
246,124.277
247,125.501
248,123.937
249,128.221
250,128.348
251,122.061
252,127.295
253,124.585
254,123.614
255,123.724
256,124.040
257,124.648
258,126.616
259,125.823
260,123.408
261,121.533
262,123.271
263,123.271
264,124.478
265,125.272
266,121.989
267,122.903
268,127.324
269,122.084
270,121.188
271,122.758
272,124.139
273,122.495
274,122.788
275,123.774
276,123.300
277,124.391
278,121.550
279,121.505
280,123.578
281,126.150
282,123.859
283,122.706
284,123.542
285,123.346
286,123.780
287,126.572
288,123.131
289,126.312
290,129.319
291,126.345
292,124.191
293,122.722
294,123.748
295,124.613
296,127.784
297,127.503
298,121.930
299,122.449
300,123.234
301,121.122
302,121.823
303,124.354
304,120.853
305,122.937
306,124.171
307,122.409
308,124.029
309,125.549
310,121.201
311,121.753
312,123.303
313,122.203
314,125.845
315,123.039
316,123.884
317,124.183
318,122.697
319,126.203
320,128.297
321,125.065
322,127.042
323,124.906
324,123.884
325,123.968
326,126.252
327,124.539
328,123.815
329,123.586
330,124.809
331,121.951
332,124.859
333,123.004
334,122.532
335,122.134
336,123.927
337,125.166
338,121.589
339,123.100
340,124.074
341,120.952
342,125.096
343,120.632
344,125.324
345,124.050
346,123.415
347,121.076
348,123.523
349,122.351
350,126.459
351,122.322
352,129.079
353,128.073
354,122.781
355,121.610
356,124.967
357,123.716
358,123.717
359,121.590
360,123.521
361,121.822
362,121.811
363,120.702
364,125.087
365,123.324
366,124.066
367,126.417
368,123.684
369,125.749
370,122.857
371,121.205
372,123.710
373,124.061
374,124.352
375,123.622
376,123.144
377,131.151
378,122.672
379,124.895
380,125.650
381,122.675
382,123.953
383,124.337
384,123.963
385,121.264
386,122.880
387,121.210
388,123.926
389,127.125
390,121.100
391,123.063
392,123.380
393,122.087
394,126.114
395,127.054
396,122.690
397,123.024
398,125.165
399,124.501
400,126.645
401,121.094
402,123.533
403,125.442
404,121.801
405,125.696
406,123.099
407,123.173
408,122.381
409,123.261
410,124.650
411,121.196
412,122.431
413,123.919
414,122.790
415,125.347
416,123.568
417,122.633
418,122.643
419,123.961
420,121.911
421,123.137
422,124.761
423,125.022
424,122.357
425,123.007
426,123.311
427,126.649
428,121.961
429,129.612
430,127.623
431,124.840
432,126.565
433,125.471
434,125.104
435,124.271
436,128.719
437,122.885
438,123.706
439,126.679
440,123.280
441,124.768
442,121.948
443,124.373
444,124.879
445,124.983
446,122.904
447,128.032
448,127.636
449,123.730
450,123.838
451,125.577
452,127.419
453,128.237
454,125.067
455,125.391
456,124.554
457,122.137
458,122.080
459,125.726
460,125.456
461,126.425
462,123.619
463,126.540
464,127.778
465,124.346
466,125.487
467,126.520
468,125.947
469,125.657
470,125.358
471,122.031
472,125.077
473,123.613
474,125.212
475,121.819
476,123.204
477,124.145
478,126.441
479,122.100
480,123.872
481,123.282
482,125.638
483,126.704
484,126.253
485,125.115
486,123.187
487,123.569
488,124.166
489,126.380
490,122.190
491,123.789
492,123.507
493,123.869
494,123.495
495,122.899
496,122.601
497,121.449
498,122.727
499,125.104
500,125.452
