iteration,time_ms
1,10.829
2,10.727
3,11.064
4,10.579
5,10.578
6,11.495
7,12.068
8,10.668
9,10.987
10,10.851
11,10.991
12,10.910
13,10.937
14,11.001
15,10.840
16,10.929
17,10.731
18,10.756
19,10.690
20,10.686
21,11.383
22,11.660
23,11.634
24,10.823
25,11.147
26,10.944
27,10.885
28,11.042
29,11.296
30,11.618
31,10.598
32,11.051
33,10.643
34,10.757
35,10.998
36,11.571
37,10.723
38,12.763
39,10.654
40,10.510
41,11.737
42,11.394
43,10.581
44,10.627
45,10.824
46,10.952
47,10.793
48,10.882
49,10.810
50,11.381
51,10.768
52,10.765
53,10.549
54,12.192
55,10.585
56,10.676
57,10.729
58,10.934
59,10.828
60,10.798
61,10.708
62,10.687
63,10.612
64,10.681
65,10.730
66,10.645
67,10.903
68,10.880
69,10.707
70,10.549
71,10.653
72,11.591
73,10.539
74,10.581
75,10.639
76,10.876
77,12.611
78,10.644
79,11.299
80,10.978
81,10.660
82,10.657
83,11.117
84,11.490
85,11.005
86,10.643
87,10.576
88,11.399
89,10.642
90,10.808
91,11.254
92,10.663
93,11.018
94,11.077
95,10.903
96,10.898
97,11.383
98,11.019
99,11.325
100,11.070
101,11.873
102,10.957
103,10.915
104,11.305
105,11.126
106,10.839
107,10.701
108,10.622
109,12.051
110,11.397
111,11.542
112,10.637
113,10.739
114,11.095
115,11.176
116,10.846
117,10.655
118,11.118
119,10.682
120,10.642
121,10.637
122,10.894
123,10.726
124,11.560
125,11.846
126,10.750
127,10.699
128,10.875
129,10.570
130,11.241
131,11.005
132,11.568
133,10.973
134,11.693
135,10.814
136,11.463
137,10.979
138,10.740
139,11.098
140,10.614
141,10.625
142,11.600
143,11.391
144,13.954
145,10.947
146,10.653
147,10.541
148,11.382
149,10.561
150,10.938
151,10.922
152,11.808
153,10.582
154,10.729
155,11.139
156,10.564
157,10.724
158,10.698
159,11.145
160,10.858
161,10.786
162,10.603
163,10.959
164,10.910
165,11.296
166,11.357
167,11.131
168,11.090
169,10.876
170,10.748
171,10.918
172,10.670
173,12.731
174,10.655
175,11.560
176,11.235
177,10.576
178,11.497
179,10.535
180,10.866
181,10.832
182,11.302
183,11.013
184,10.755
185,10.696
186,10.598
187,11.209
188,10.632
189,10.622
190,11.729
191,11.704
192,10.658
193,10.682
194,10.834
195,11.515
196,11.125
197,11.422
198,10.912
199,11.909
200,10.654
201,10.552
202,11.075
203,10.677
204,10.686
205,11.325
206,11.355
207,10.558
208,10.701
209,10.559
210,12.052
211,11.428
212,11.735
213,10.697
214,10.695
215,11.641
216,11.219
217,10.800
218,10.817
219,10.655
220,10.785
221,10.630
222,10.930
223,11.808
224,11.757
225,10.597
226,10.687
227,11.088
228,10.781
229,10.742
230,10.844
231,10.741
232,10.694
233,10.757
234,10.755
235,10.921
236,10.900
237,11.636
238,11.367
239,10.592
240,10.838
241,10.763
242,10.751
243,10.824
244,11.330
245,10.878
246,10.781
247,10.869
248,10.730
249,11.057
250,11.288
251,11.142
252,11.023
253,10.781
254,10.694
255,10.848
256,10.752
257,11.025
258,10.929
259,11.301
260,10.696
261,10.793
262,11.197
263,10.530
264,10.898
265,11.962
266,10.655
267,10.463
268,11.173
269,11.154
270,10.671
271,10.607
272,12.512
273,10.588
274,13.022
275,12.081
276,10.798
277,10.593
278,11.042
279,11.334
280,10.758
281,11.016
282,12.132
283,10.796
284,10.583
285,10.751
286,10.698
287,11.393
288,12.063
289,11.124
290,12.053
291,11.921
292,11.271
293,12.108
294,11.969
295,11.113
296,10.686
297,12.115
298,10.817
299,10.941
300,10.609
301,10.698
302,10.919
303,10.918
304,10.903
305,10.781
306,10.821
307,10.785
308,11.013
309,10.887
310,11.132
311,10.843
312,11.103
313,11.012
314,10.830
315,10.681
316,11.008
317,11.057
318,11.127
319,11.036
320,10.815
321,10.781
322,10.719
323,11.053
324,10.724
325,10.627
326,10.816
327,10.919
328,12.143
329,10.605
330,10.645
331,10.780
332,12.211
333,10.625
334,10.586
335,10.593
336,10.668
337,12.177
338,10.919
339,11.060
340,10.827
341,10.941
342,10.821
343,10.914
344,11.035
345,11.189
346,11.105
347,11.207
348,10.932
349,11.601
350,11.155
351,11.866
352,11.135
353,10.712
354,10.583
355,11.106
356,10.817
357,11.379
358,11.070
359,11.092
360,11.925
361,11.553
362,10.630
363,11.443
364,10.628
365,10.790
366,10.745
367,10.683
368,10.517
369,11.350
370,10.641
371,10.764
372,10.880
373,10.765
374,11.020
375,11.155
376,10.968
377,11.108
378,11.022
379,13.285
380,10.769
381,10.737
382,10.812
383,11.037
384,11.211
385,10.932
386,10.768
387,11.182
388,10.722
389,10.711
390,10.888
391,10.707
392,11.081
393,11.705
394,10.899
395,11.412
396,11.333
397,10.735
398,10.805
399,10.652
400,10.669
401,10.790
402,10.651
403,10.691
404,10.786
405,11.100
406,11.079
407,11.509
408,10.706
409,11.040
410,11.078
411,10.952
412,11.136
413,11.157
414,10.892
415,11.022
416,10.981
417,11.461
418,10.900
419,11.102
420,10.784
421,11.486
422,10.732
423,10.822
424,11.212
425,10.957
426,10.960
427,11.086
428,10.793
429,10.638
430,10.807
431,10.661
432,10.743
433,10.717
434,11.662
435,11.103
436,11.067
437,10.921
438,10.882
439,11.031
440,10.754
441,10.870
442,10.724
443,11.119
444,10.947
445,10.852
446,10.999
447,10.888
448,10.638
449,10.723
450,12.504
451,11.635
452,10.696
453,12.070
454,10.707
455,10.991
456,10.954
457,10.900
458,10.714
459,10.717
460,11.683
461,10.671
462,11.344
463,10.836
464,10.924
465,10.781
466,10.839
467,10.843
468,11.326
469,11.054
470,10.973
471,11.013
472,11.061
473,10.934
474,10.944
475,11.047
476,11.377
477,10.912
478,10.778
479,10.791
480,10.789
481,10.785
482,11.063
483,11.254
484,12.669
485,10.633
486,11.602
487,12.580
488,10.683
489,10.860
490,10.982
491,13.200
492,11.408
493,10.602
494,10.643
495,10.747
496,10.744
497,10.638
498,10.627
499,11.792
500,11.527
